31,19.3,0.37578,0.0,10.59,1.0,0.489,5.404,88.6,3.665,4.0,277.0,18.6,395.24,23.98
32,23.0,0.59005,0.0,21.89,0.0,0.624,6.372000000000001,97.9,2.3274,4.0,437.0,21.2,385.76,11.12
33,21.9,3.4742800000000003,0.0,18.1,1.0,0.718,8.78,82.9,1.9047,24.0,666.0,20.2,354.55,5.29
34,20.4,0.13117,0.0,8.56,0.0,0.52,6.127000000000001,85.2,2.1224,5.0,384.0,20.9,387.69,14.09
35,10.2,17.8667,0.0,18.1,0.0,0.6709999999999999,6.223,100.0,1.3861,24.0,666.0,20.2,393.74,21.78
36,21.4,14.3337,0.0,18.1,0.0,0.614,6.229,88.0,1.9512,24.0,666.0,20.2,383.32,13.11
37,43.8,0.08187,0.0,2.89,0.0,0.445,7.82,36.9,3.4952,2.0,276.0,18.0,393.53,3.57
38,26.7,0.35809,0.0,6.2,1.0,0.507,6.9510000000000005,88.5,2.8617,8.0,307.0,17.4,391.7,9.71
39,18.3,0.26838,0.0,9.69,0.0,0.585,5.794,70.6,2.8927,6.0,391.0,19.2,396.9,14.1
40,19.9,3.1636,0.0,18.1,0.0,0.655,5.7589999999999995,48.2,3.0665,24.0,666.0,20.2,334.4,14.13
41,22.9,0.04203,28.0,15.04,0.0,0.46399999999999997,6.442,53.6,3.6659,4.0,270.0,18.2,395.01,8.16
42,13.9,0.84054,0.0,8.14,0.0,0.5379999999999999,5.599,85.7,4.4546,4.0,307.0,21.0,303.42,16.51
43,16.2,0.25356,0.0,9.9,0.0,0.544,5.705,77.7,3.945,4.0,304.0,18.4,396.42,11.5
44,22.1,0.7904100000000001,0.0,9.9,0.0,0.544,6.122000000000001,52.8,2.6403,4.0,304.0,18.4,396.9,5.98
45,13.4,7.05042,0.0,18.1,0.0,0.614,6.103,85.1,2.0218,24.0,666.0,20.2,2.52,23.29
46,20.3,0.14103,0.0,13.92,0.0,0.43700000000000006,5.79,58.0,6.32,4.0,289.0,16.0,396.9,15.84
47,24.5,0.27957,0.0,9.69,0.0,0.585,5.926,42.6,2.3817,6.0,391.0,19.2,396.9,13.59
48,33.4,0.032369999999999996,0.0,2.18,0.0,0.45799999999999996,6.997999999999999,45.8,6.0622,3.0,222.0,18.7,394.63,2.94
49,13.5,1.6128200000000001,0.0,8.14,0.0,0.5379999999999999,6.096,96.9,3.7598,4.0,307.0,21.0,248.31,20.34
50,36.1,0.05515,33.0,2.18,0.0,0.47200000000000003,7.236000000000001,41.1,4.022,7.0,222.0,18.4,393.68,6.93
51,17.1,0.050230000000000004,35.0,6.06,0.0,0.4379,5.706,28.4,6.6407,1.0,304.0,16.9,394.02,12.43
52,21.1,0.03961,0.0,5.19,0.0,0.515,6.037000000000001,34.5,5.9853,5.0,224.0,20.2,396.9,8.01
53,15.4,9.96654,0.0,18.1,0.0,0.74,6.485,100.0,1.9784,24.0,666.0,20.2,386.73,18.85
54,17.8,0.31827,0.0,9.9,0.0,0.544,5.914,83.2,3.9986,4.0,304.0,18.4,390.7,18.33
55,16.0,0.17171,25.0,5.13,0.0,0.45299999999999996,5.966,93.4,6.8185,8.0,284.0,19.7,378.08,14.44
56,28.2,0.049319999999999996,33.0,2.18,0.0,0.47200000000000003,6.849,70.3,3.1827,7.0,222.0,18.4,396.9,7.53
57,17.4,1.2074200000000002,0.0,19.58,0.0,0.605,5.875,94.6,2.4259,5.0,403.0,14.7,292.29,14.43
58,19.9,4.34879,0.0,18.1,0.0,0.58,6.167000000000001,84.0,3.0334,24.0,666.0,20.2,396.9,16.29
59,22.5,0.25199,0.0,10.59,0.0,0.489,5.7829999999999995,72.7,4.3549,4.0,277.0,18.6,389.43,18.06
60,22.8,0.10084,0.0,10.01,0.0,0.547,6.715,81.6,2.6775,6.0,432.0,17.8,395.59,10.16
61,23.0,5.8240099999999995,0.0,18.1,0.0,0.532,6.242000000000001,64.7,3.4242,24.0,666.0,20.2,396.9,10.74
62,15.7,0.38735,0.0,25.65,0.0,0.581,5.6129999999999995,95.6,1.7572,2.0,188.0,19.1,359.29,27.26
63,23.9,0.06076,0.0,11.93,0.0,0.573,6.976,91.0,2.1675,1.0,273.0,21.0,396.9,5.64
64,18.0,0.32543,0.0,21.89,0.0,0.624,6.431,98.8,1.8125,4.0,437.0,21.2,396.9,15.39
65,15.6,2.15505,0.0,19.58,0.0,0.871,5.627999999999999,100.0,1.5166,5.0,403.0,14.7,169.27,16.65
66,41.3,1.22358,0.0,19.58,0.0,0.605,6.943,97.4,1.8773,5.0,403.0,14.7,363.43,4.59
67,27.1,0.14455,12.5,7.87,0.0,0.524,6.172000000000001,96.1,5.9505,5.0,311.0,15.2,396.9,19.15
68,28.4,0.05479,33.0,2.18,0.0,0.47200000000000003,6.6160000000000005,58.1,3.37,7.0,222.0,18.4,393.36,8.93
69,16.5,0.024980000000000002,0.0,1.89,0.0,0.518,6.54,59.7,6.2669,1.0,422.0,15.9,389.96,8.65
70,20.1,0.1396,0.0,8.56,0.0,0.52,6.167000000000001,90.0,2.421,5.0,384.0,20.9,392.69,12.33
71,18.2,0.7258,0.0,8.14,0.0,0.5379999999999999,5.727,69.5,3.7965,4.0,307.0,21.0,390.95,11.28
72,23.2,0.03871,52.5,5.32,0.0,0.405,6.209,31.3,7.3172,6.0,293.0,16.6,396.9,7.14
73,28.7,0.07013,0.0,13.89,0.0,0.55,6.642,85.1,3.4211,5.0,276.0,16.4,392.78,9.69
74,19.0,3.7749800000000002,0.0,18.1,0.0,0.655,5.952000000000001,84.7,2.8715,24.0,666.0,20.2,22.01,17.15
75,16.3,28.6558,0.0,18.1,0.0,0.597,5.155,100.0,1.5894,24.0,666.0,20.2,210.97,20.08
76,17.5,0.7842,0.0,8.14,0.0,0.5379999999999999,5.99,81.7,4.2579,4.0,307.0,21.0,386.75,14.67
77,22.8,0.76162,20.0,3.97,0.0,0.647,5.56,62.8,1.9865,5.0,264.0,13.0,392.4,10.45
78,23.7,5.7081800000000005,0.0,18.1,0.0,0.532,6.75,74.9,3.3317,24.0,666.0,20.2,393.07,7.74
79,28.4,0.12204000000000001,0.0,2.89,0.0,0.445,6.625,57.8,3.4952,2.0,276.0,18.0,357.98,6.65
80,22.7,5.20177,0.0,18.1,1.0,0.77,6.127000000000001,83.4,2.7227,24.0,666.0,20.2,395.43,11.48
81,22.6,0.13642,0.0,10.59,0.0,0.489,5.891,22.3,3.9454,4.0,277.0,18.6,396.9,10.87
82,23.2,5.29305,0.0,18.1,0.0,0.7,6.051,82.5,2.1678,24.0,666.0,20.2,378.38,18.76
83,7.2,16.8118,0.0,18.1,0.0,0.7,5.277,98.1,1.4261,24.0,666.0,20.2,396.9,30.81
84,15.3,1.12658,0.0,19.58,1.0,0.871,5.012,88.0,1.6102,5.0,403.0,14.7,343.28,12.12
85,16.1,6.44405,0.0,18.1,0.0,0.584,6.425,74.8,2.2004,24.0,666.0,20.2,97.95,12.03
86,50.0,8.26725,0.0,18.1,1.0,0.6679999999999999,5.875,89.6,1.1296,24.0,666.0,20.2,347.88,8.88
87,16.1,5.09017,0.0,18.1,0.0,0.713,6.297000000000001,91.8,2.3682,24.0,666.0,20.2,385.09,17.27
88,18.6,0.07244,60.0,1.69,0.0,0.41100000000000003,5.8839999999999995,18.5,10.7103,4.0,411.0,18.3,392.33,7.79
89,13.3,0.2498,0.0,21.89,0.0,0.624,5.857,98.2,1.6686,4.0,437.0,21.2,392.04,21.32
90,14.6,10.232999999999999,0.0,18.1,0.0,0.614,6.185,96.7,2.1705,24.0,666.0,20.2,379.7,18.03
91,19.6,0.10328,25.0,5.13,0.0,0.45299999999999996,5.9270000000000005,47.2,6.932,8.0,284.0,19.7,396.9,9.22
92,21.2,0.23911999999999997,0.0,9.69,0.0,0.585,6.019,65.3,2.4091,6.0,391.0,19.2,396.9,12.92
93,19.4,0.26169000000000003,0.0,9.9,0.0,0.544,6.023,90.4,2.8339999999999996,4.0,304.0,18.4,396.3,11.72
94,50.0,0.015009999999999999,90.0,1.21,1.0,0.401,7.922999999999999,24.8,5.885,1.0,198.0,13.6,395.52,3.16
95,32.9,0.01778,95.0,1.47,0.0,0.40299999999999997,7.135,13.9,7.6534,3.0,402.0,17.0,384.3,4.45
96,20.6,0.04527,0.0,11.93,0.0,0.573,6.12,76.7,2.2875,1.0,273.0,21.0,396.9,9.08
97,29.1,0.07977999999999999,40.0,6.41,0.0,0.447,6.482,32.1,4.1403,4.0,254.0,17.6,396.9,7.19
98,13.1,2.4466799999999997,0.0,19.58,0.0,0.871,5.272,94.0,1.7364,5.0,403.0,14.7,88.63,16.14
99,10.2,12.2472,0.0,18.1,0.0,0.584,5.837000000000001,59.7,1.9976,24.0,666.0,20.2,24.65,15.69
100,11.5,8.15174,0.0,18.1,0.0,0.7,5.39,98.9,1.7281,24.0,666.0,20.2,396.9,20.85
101,14.4,1.6286399999999999,0.0,21.89,0.0,0.624,5.019,100.0,1.4394,4.0,437.0,21.2,396.9,34.41
102,50.0,2.01019,0.0,19.58,0.0,0.605,7.928999999999999,96.2,2.0459,5.0,403.0,14.7,369.3,3.7
103,12.6,9.92485,0.0,18.1,0.0,0.74,6.251,96.6,2.198,24.0,666.0,20.2,388.52,16.44
104,22.2,0.11027,25.0,5.13,0.0,0.45299999999999996,6.456,67.8,7.2255,8.0,284.0,19.7,396.9,6.73
105,32.5,0.10008,0.0,2.46,0.0,0.488,6.563,95.6,2.847,3.0,193.0,17.8,396.9,5.68
106,20.8,3.6782199999999996,0.0,18.1,0.0,0.77,5.362,96.2,2.1036,24.0,666.0,20.2,380.79,10.19
107,25.2,0.16211,20.0,6.96,0.0,0.46399999999999997,6.24,16.3,4.428999999999999,3.0,223.0,18.6,396.9,6.59
108,14.5,0.9884299999999999,0.0,8.14,0.0,0.5379999999999999,5.813,100.0,4.0952,4.0,307.0,21.0,394.54,19.88
109,15.0,19.6091,0.0,18.1,0.0,0.6709999999999999,7.313,97.9,1.3163,24.0,666.0,20.2,396.9,13.44
110,29.6,0.06047,0.0,2.46,0.0,0.488,6.153,68.8,3.2797,3.0,193.0,17.8,387.11,13.15
111,44.0,0.015380000000000001,90.0,3.75,0.0,0.39399999999999996,7.454,34.2,6.3361,3.0,244.0,15.9,386.34,3.11
112,7.2,14.2362,0.0,18.1,0.0,0.693,6.343,100.0,1.5741,24.0,666.0,20.2,396.9,20.32
113,32.2,0.009059999999999999,90.0,2.97,0.0,0.4,7.087999999999999,20.8,7.3073,1.0,285.0,15.3,394.72,7.85
114,36.4,0.08664,45.0,3.44,0.0,0.43700000000000006,7.178,26.3,6.4798,5.0,398.0,15.2,390.49,2.87
115,19.1,15.5757,0.0,18.1,0.0,0.58,5.926,71.0,2.9084,24.0,666.0,20.2,368.74,18.13
116,23.2,0.07022,0.0,4.05,0.0,0.51,6.02,47.2,3.5549,5.0,296.0,16.6,393.23,10.11
117,15.0,0.22489,12.5,7.87,0.0,0.524,6.377000000000001,94.3,6.3467,5.0,311.0,15.2,392.52,20.45
118,50.0,0.01381,80.0,0.46,0.0,0.42200000000000004,7.875,32.0,5.6484,4.0,255.0,14.4,394.23,2.97
119,25.0,0.1265,25.0,5.13,0.0,0.45299999999999996,6.7620000000000005,43.4,7.9809,8.0,284.0,19.7,395.58,9.5
120,20.0,0.18836,0.0,6.91,0.0,0.44799999999999995,5.7860000000000005,33.3,5.1004,3.0,233.0,17.9,396.9,14.15
121,8.4,11.8123,0.0,18.1,0.0,0.718,6.824,76.5,1.794,24.0,666.0,20.2,48.45,22.74
122,20.0,0.09744,0.0,5.96,0.0,0.499,5.841,61.4,3.3779,5.0,279.0,19.2,377.56,11.41
123,33.1,0.061270000000000005,40.0,6.41,1.0,0.447,6.8260000000000005,27.6,4.8628,4.0,254.0,17.6,393.45,4.16
124,19.4,0.21977,0.0,6.91,0.0,0.44799999999999995,5.602,62.0,6.0877,3.0,233.0,17.9,396.9,16.2
125,34.7,0.02729,0.0,7.07,0.0,0.469,7.185,61.1,4.9671,2.0,242.0,17.8,392.83,4.03
126,23.8,1.8002799999999999,0.0,19.58,0.0,0.605,5.877000000000001,79.2,2.4259,5.0,403.0,14.7,227.61,12.14
127,10.2,14.3337,0.0,18.1,0.0,0.7,4.88,100.0,1.5895,24.0,666.0,20.2,372.92,30.62
128,13.3,6.39312,0.0,18.1,0.0,0.584,6.162000000000001,97.4,2.206,24.0,666.0,20.2,302.76,24.1
129,18.5,0.28392,0.0,7.38,0.0,0.493,5.707999999999999,74.3,4.7211,5.0,287.0,19.6,391.13,11.74
130,12.7,4.668830000000001,0.0,18.1,0.0,0.713,5.976,87.9,2.5806,24.0,666.0,20.2,10.48,19.01
131,19.8,0.045439999999999994,0.0,3.24,0.0,0.46,6.144,32.2,5.8736,4.0,430.0,16.9,368.57,9.09
132,20.4,0.62976,0.0,8.14,0.0,0.5379999999999999,5.949,61.8,4.7075,4.0,307.0,21.0,396.9,8.26
133,19.5,0.1712,0.0,8.56,0.0,0.52,5.836,91.9,2.211,5.0,384.0,20.9,395.67,18.66
134,19.1,5.69175,0.0,18.1,0.0,0.583,6.114,79.8,3.5459,24.0,666.0,20.2,392.68,14.98
135,24.2,0.08826,0.0,10.81,0.0,0.413,6.417000000000001,6.6,5.2873,4.0,305.0,19.2,383.73,6.72
136,13.9,15.288,0.0,18.1,0.0,0.6709999999999999,6.649,93.3,1.3449,24.0,666.0,20.2,363.02,23.24
137,50.0,0.02009,95.0,2.68,0.0,0.4161,8.033999999999999,31.9,5.118,4.0,224.0,14.7,390.55,2.88
138,19.9,3.83684,0.0,18.1,0.0,0.77,6.251,91.1,2.2955,24.0,666.0,20.2,350.65,14.19
139,23.3,1.4250200000000002,0.0,19.58,0.0,0.871,6.51,100.0,1.7659,5.0,403.0,14.7,364.31,7.39
140,20.6,2.37857,0.0,18.1,0.0,0.583,5.871,41.9,3.7239999999999998,24.0,666.0,20.2,370.73,13.34
141,18.1,0.55778,0.0,21.89,0.0,0.624,6.335,98.2,2.1107,4.0,437.0,21.2,394.67,16.96
142,41.7,0.57529,0.0,6.2,0.0,0.507,8.337,73.3,3.8384,8.0,307.0,17.4,385.91,2.47
143,27.0,1.27346,0.0,19.58,1.0,0.605,6.25,92.6,1.7984,5.0,403.0,14.7,338.92,5.5
144,15.2,1.2324700000000002,0.0,8.14,0.0,0.5379999999999999,6.142,91.7,3.9769,4.0,307.0,21.0,396.9,18.72
145,24.6,0.19186,0.0,7.38,0.0,0.493,6.431,14.7,5.4159,5.0,287.0,19.6,393.68,5.08
146,28.0,0.04113,25.0,4.86,0.0,0.426,6.727,33.5,5.4007,4.0,281.0,19.0,396.9,5.29
147,30.8,0.027630000000000002,75.0,2.95,0.0,0.428,6.595,21.8,5.4011,3.0,252.0,18.3,395.63,4.32
148,24.1,0.07896,0.0,12.83,0.0,0.43700000000000006,6.273,6.0,4.2515,5.0,398.0,18.7,394.92,6.78
149,18.9,0.11747,12.5,7.87,0.0,0.524,6.0089999999999995,82.9,6.2267,5.0,311.0,15.2,396.9,13.27
150,13.3,9.82349,0.0,18.1,0.0,0.6709999999999999,6.794,98.8,1.358,24.0,666.0,20.2,396.9,21.24
151,14.9,9.513630000000001,0.0,18.1,0.0,0.713,6.728,94.1,2.4961,24.0,666.0,20.2,6.68,18.71
152,8.3,15.8603,0.0,18.1,0.0,0.679,5.896,95.4,1.9096,24.0,666.0,20.2,7.68,24.39
153,34.9,0.0315,95.0,1.47,0.0,0.40299999999999997,6.975,15.3,7.6534,3.0,402.0,17.0,396.9,4.56
154,21.0,0.08014,0.0,5.96,0.0,0.499,5.85,41.5,3.9342,5.0,279.0,19.2,396.9,8.77
155,11.7,13.9134,0.0,18.1,0.0,0.713,6.207999999999999,95.0,2.2222,24.0,666.0,20.2,100.63,15.17
156,50.0,9.2323,0.0,18.1,0.0,0.631,6.216,100.0,1.1691,24.0,666.0,20.2,366.15,9.53
157,23.1,0.0187,85.0,4.15,0.0,0.429,6.516,27.7,8.5353,4.0,351.0,17.9,392.43,6.36
158,21.2,3.6736699999999995,0.0,18.1,0.0,0.583,6.312,51.9,3.9917,24.0,666.0,20.2,388.62,10.58
159,50.0,1.46336,0.0,19.58,0.0,0.605,7.489,90.8,1.9709,5.0,403.0,14.7,374.43,1.73
160,15.6,3.5350099999999998,0.0,19.58,1.0,0.871,6.152,82.6,1.7455,5.0,403.0,14.7,88.01,15.02
161,37.2,0.0578,0.0,2.46,0.0,0.488,6.98,58.4,2.8289999999999997,3.0,193.0,17.8,396.9,5.04
162,31.0,0.82526,20.0,3.97,0.0,0.647,7.327000000000001,94.5,2.0788,5.0,264.0,13.0,393.42,11.25
163,18.8,0.12329000000000001,0.0,10.01,0.0,0.547,5.912999999999999,92.9,2.3534,6.0,432.0,17.8,394.95,16.21
164,27.5,0.62356,0.0,6.2,1.0,0.507,6.879,77.7,3.2721,8.0,307.0,17.4,390.39,9.93
165,33.2,0.0686,0.0,2.89,0.0,0.445,7.416,62.5,3.4952,2.0,276.0,18.0,396.9,6.19
166,32.4,0.05644,40.0,6.41,1.0,0.447,6.757999999999999,32.9,4.0776,4.0,254.0,17.6,396.9,3.53
167,20.6,4.8356699999999995,0.0,18.1,0.0,0.583,5.905,53.2,3.1523,24.0,666.0,20.2,388.22,11.45
168,39.8,0.06588,0.0,2.46,0.0,0.488,7.765,83.3,2.741,3.0,193.0,17.8,395.56,7.56
169,19.7,0.08872999999999999,21.0,5.64,0.0,0.439,5.962999999999999,45.7,6.8147,4.0,243.0,16.8,395.56,13.45
170,23.9,0.04462,25.0,4.86,0.0,0.426,6.619,70.4,5.4007,4.0,281.0,19.0,395.63,7.22
171,23.9,0.02543,55.0,3.78,0.0,0.484,6.696000000000001,56.4,5.7321,5.0,370.0,17.6,396.9,7.18
172,17.1,0.35233000000000003,0.0,21.89,0.0,0.624,6.454,98.4,1.8498,4.0,437.0,21.2,394.08,14.59
173,17.5,0.03113,0.0,4.39,0.0,0.442,6.013999999999999,48.5,8.0136,3.0,352.0,18.8,385.64,10.53
174,22.3,0.0459,52.5,5.32,0.0,0.405,6.315,45.6,7.3172,6.0,293.0,16.6,396.9,7.6
175,22.0,0.05789,12.5,6.07,0.0,0.409,5.877999999999999,21.4,6.497999999999999,4.0,345.0,18.9,396.21,8.1
176,23.4,0.04981,21.0,5.64,0.0,0.439,5.997999999999999,21.4,6.8147,4.0,243.0,16.8,396.9,8.43
177,37.9,0.09103,0.0,2.46,0.0,0.488,7.155,92.2,2.7006,3.0,193.0,17.8,394.12,4.82
178,20.3,0.3494,0.0,9.9,0.0,0.544,5.972,76.7,3.1025,4.0,304.0,18.4,396.24,9.97
179,10.9,37.6619,0.0,18.1,0.0,0.679,6.202000000000001,78.7,1.8629,24.0,666.0,20.2,18.82,14.52
180,23.1,0.18159,0.0,7.38,0.0,0.493,6.376,54.3,4.5404,5.0,287.0,19.6,396.9,6.87
181,12.1,9.59571,0.0,18.1,0.0,0.693,6.404,100.0,1.639,24.0,666.0,20.2,376.11,20.31
182,23.6,0.0566,0.0,3.41,0.0,0.489,7.007000000000001,86.3,3.4217,2.0,270.0,17.8,396.9,5.5
183,19.4,0.043789999999999996,80.0,3.37,0.0,0.39799999999999996,5.787000000000001,31.1,6.6115,4.0,337.0,16.1,396.9,10.24
184,22.4,0.21719000000000002,0.0,10.59,1.0,0.489,5.807,53.8,3.6526,4.0,277.0,18.6,390.94,16.03
185,24.5,0.16439,22.0,5.86,0.0,0.431,6.433,49.1,7.8265,7.0,330.0,19.1,374.71,9.52
186,13.4,6.71772,0.0,18.1,0.0,0.713,6.749,92.6,2.3236,24.0,666.0,20.2,0.32,17.44
187,19.9,0.62739,0.0,8.14,0.0,0.5379999999999999,5.834,56.5,4.4986,4.0,307.0,21.0,395.62,8.47
188,25.0,5.73116,0.0,18.1,0.0,0.532,7.061,77.0,3.4106,24.0,666.0,20.2,395.28,7.01
189,23.7,0.28955,0.0,10.59,0.0,0.489,5.412000000000001,9.8,3.5875,4.0,277.0,18.6,348.93,29.55
190,18.7,0.22211999999999998,0.0,10.01,0.0,0.547,6.0920000000000005,95.4,2.548,6.0,432.0,17.8,396.9,17.09
191,32.0,0.09604,40.0,6.41,0.0,0.447,6.854,42.8,4.2673,4.0,254.0,17.6,396.9,2.98
192,23.8,0.3692,0.0,9.9,0.0,0.544,6.567,87.3,3.6023,4.0,304.0,18.4,395.69,9.28
193,32.0,0.07875,45.0,3.44,0.0,0.43700000000000006,6.782,41.1,3.7886,5.0,398.0,15.2,393.87,6.68
194,18.6,0.22876,0.0,8.56,0.0,0.52,6.405,85.4,2.7147,5.0,384.0,20.9,70.8,10.63
195,16.6,0.22926999999999997,0.0,6.91,0.0,0.44799999999999995,6.03,85.5,5.6894,3.0,233.0,17.9,392.74,18.8
196,19.6,4.03841,0.0,18.1,0.0,0.532,6.229,90.7,3.0993,24.0,666.0,20.2,395.33,12.87
197,12.5,5.87205,0.0,18.1,0.0,0.693,6.405,96.0,1.6768,24.0,666.0,20.2,396.9,19.37
198,12.7,13.3598,0.0,18.1,0.0,0.693,5.8870000000000005,94.7,1.7821,24.0,666.0,20.2,396.9,16.35
199,15.1,6.96215,0.0,18.1,0.0,0.7,5.712999999999999,97.0,1.9265,24.0,666.0,20.2,394.43,17.11
200,33.1,0.1,34.0,6.09,0.0,0.433,6.982,17.7,5.4917,7.0,329.0,16.1,390.43,4.86
201,7.5,10.8342,0.0,18.1,0.0,0.679,6.782,90.8,1.8195,24.0,666.0,20.2,21.57,25.79
202,20.4,0.13058,0.0,10.01,0.0,0.547,5.872000000000001,73.1,2.4775,6.0,432.0,17.8,338.63,15.37
203,18.4,5.66637,0.0,18.1,0.0,0.74,6.218999999999999,100.0,2.0048,24.0,666.0,20.2,395.69,16.59
204,14.0,0.2909,0.0,21.89,0.0,0.624,6.1739999999999995,93.6,1.6119,4.0,437.0,21.2,388.08,24.16
205,17.2,7.40389,0.0,18.1,0.0,0.597,5.617000000000001,97.9,1.4547,24.0,666.0,20.2,314.64,26.4
206,13.4,11.1604,0.0,18.1,0.0,0.74,6.629,94.6,2.1247,24.0,666.0,20.2,109.85,23.27
207,8.3,24.8017,0.0,18.1,0.0,0.693,5.349,96.0,1.7028,24.0,666.0,20.2,396.9,19.77
208,6.3,9.91655,0.0,18.1,0.0,0.693,5.852,77.8,1.5004,24.0,666.0,20.2,338.16,29.97
209,13.6,0.10574000000000001,0.0,27.74,0.0,0.609,5.983,98.8,1.8681,4.0,711.0,20.1,390.11,18.07
210,34.6,0.03768,80.0,1.52,0.0,0.40399999999999997,7.274,38.3,7.309,2.0,329.0,12.6,392.2,6.62
211,28.6,0.12932000000000002,0.0,13.92,0.0,0.43700000000000006,6.678,31.1,5.9604,4.0,289.0,16.0,396.9,6.27
212,14.2,7.022589999999999,0.0,18.1,0.0,0.718,6.006,95.3,1.8746,24.0,666.0,20.2,319.98,15.7
213,22.4,0.06262999999999999,0.0,11.93,0.0,0.573,6.593,69.1,2.4786,1.0,273.0,21.0,391.99,9.67
214,50.0,6.53876,0.0,18.1,1.0,0.631,7.016,97.5,1.2024,24.0,666.0,20.2,392.05,2.96
215,18.5,0.19133,22.0,5.86,0.0,0.431,5.605,70.2,7.9549,7.0,330.0,19.1,389.13,18.46
216,37.0,0.09068,45.0,3.44,0.0,0.43700000000000006,6.9510000000000005,21.5,6.4798,5.0,398.0,15.2,377.68,5.1
217,20.5,0.19657,22.0,5.86,0.0,0.431,6.226,79.2,8.0555,7.0,330.0,19.1,376.14,10.15
218,24.8,0.04417,70.0,2.24,0.0,0.4,6.871,47.4,7.8278,5.0,358.0,14.8,390.86,6.07
219,18.8,0.09849,0.0,25.65,0.0,0.581,5.879,95.8,2.0063,2.0,188.0,19.1,379.38,17.58
